club_name,city,state,league,tier,tier_label,conference,division,gender,source_file
San Bruno Lowen 83,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
San Carlos United Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
San Diego Surf Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
San Francisco Elite Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
San Francisco Glens Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
San Francisco Seals,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
San Francisco Vikings Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
San Jose Rush,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
San Juan Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
San Mateo County FC,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Santa Clara Sporting Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Santa Clara Youth Soccer League,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Santa Rosa United,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Sequoia FC,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
SF Aftershocks FC,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Sheriffs FC,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Sierra Gold Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
SoCal Elite FC,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Soccer Club of Oceanside Breakers,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Sonoma County Premier,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
South San Jose Soccer League,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Southwest SC Sporting USA,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Stanford Strikers FC,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Sunnyvale Alliance SC,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Tiburon Peninsula Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Tracy United,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Union Sacramento FC,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Walnut Creek Surf Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
West Coast FC,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
West Sacramento Soccer Club,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Windsor Youth Soccer League,,CA,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
ALBION SC Boulder County,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Basalt Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Broomfield Soccer Club (BSC),,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Canon City Blitz Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Centennial Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Chaffee County United,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Chivas Denver Soccer Academy,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Elevation FC,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado EDGE Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Ignite Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado International Soccer Academy,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Mountain United Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Rapids Youth Soccer Club (CRYSC),,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Rush North,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Rush Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Rush South,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Rush East,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Rush Mountain,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Select Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Soccer Academy,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Springs Youth Soccer,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado Storm Soccer Association,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colorado United,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Denver Kickers Sport Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Durango Youth Soccer Association,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
El Paso Pride Soccer Association,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Fort Collins Soccer Club (Arsenal Colorado),,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Grand Junction Fire FC,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Glenwood Springs Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Littleton Soccer Club (Colorado United),,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Montrose Avalanche Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Northern Colorado Hailstorm FC,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Northern Colorado Rush,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Pagosa Springs Youth Soccer,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Pikes Peak Rush,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Premier Soccer Development Academy,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
PRIDE Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Pueblo Rangers Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Real Colorado Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Regis Soccer Academy,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Roaring Fork Valley Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Salida Youth Soccer Association,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Skyline Soccer Association,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Soccer IQ Academy,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Soccer Without Borders Colorado,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Steamboat Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Telluride Youth Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Vail Valley Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Windsor Soccer Club,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
WOW FC,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Rapids FC Fort Collins,,CO,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Connecticut Rush Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
CT United FC Academy,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Sporting CT,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Beachside Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Hartford Athletic Youth Academy,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Leszek Wrona’s Soccer Academy | AJAX Premier (Bristol),,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Litchfield Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
A Step Ahead Soccer (Wallingford),,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Everson Soccer Academy (Woodbridge),,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
AC Connecticut (Newtown),,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Hartford Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Windsor Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Ansonia Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Avon Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Berlin Youth Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Bloomfield Junior Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Bolton Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Branford Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Inter Connecticut FC,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Darien Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Derby Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
DOCA Futebol Academy,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
East Granby Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
East Haddam Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
East Hampton Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
East Hartford Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
East Haven Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
East Lyme Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
East Windsor Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Easton Redding United Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Ellington Parks and Recreation (Soccer),,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Enfield Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Hartford Lions Soccer Academy,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Highlander Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
HK Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
JA Elite Soccer Academy,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NECONN Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Lebanon Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Ledyard Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Lyme Old Lyme Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Madison Youth Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Manchester Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Meriden Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Middletown Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Milford United Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Monroe Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Montville Youth Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Naugatuck Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Britain Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Canaan FC,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Fairfield Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Haven Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New London Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Newtown Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
North Branford Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Plainville Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Pomperaug Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Portland Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
RHAM Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Rocky Hill Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Rowayton Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Salem Surge Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Seymour Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Stamford Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Stonington Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Stratford United,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Suffield Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Terryville Youth Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Thomaston Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Tolland Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Torrington Youth Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Trumbull United Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Vale Sports Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Valley Regional Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Vernon Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Wallingford Youth Soccer,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
WAM United Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
West Hartford Soccer Club / West Hartford Youth Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
West Haven Youth Soccer League,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Weston Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Westport Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Wethersfield George D Ritchie Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Wilton Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Windsor Locks Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Winsted Youth Soccer Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Wolcott Youth Athletic Association,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Woodbridge Soccer Club,,CT,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Delaware Youth Soccer Association (DYSA),,DE,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Albion SC Delaware,,DE,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
