team_id,club_id,team_name,club_name,age_group,conference,league,season
79848,14,Atlanta Fire United ECNL RL B13,Atlanta Fire United ECNL RL B13,B2013,Southeast,ECNL RL Boys,2025-26
110976,380,CESA Triumph ECNL RL B13,CESA Triumph ECNL RL B13,B2013,Southeast,ECNL RL Boys,2025-26
112312,30,Concorde Fire Platinum ECNL RL B13,Concorde Fire Platinum ECNL RL B13,B2013,Southeast,ECNL RL Boys,2025-26
112313,30,Concorde Fire Premier ECNL RL B13,Concorde Fire Premier ECNL RL B13,B2013,Southeast,ECNL RL Boys,2025-26
116862,56,GSA ECNL RL B13,GSA ECNL RL B13,B2013,Southeast,ECNL RL Boys,2025-26
113019,329,NTH NASA ECNL RL B13,NTH NASA ECNL RL B13,B2013,Southeast,ECNL RL Boys,2025-26
109200,3644,South Carolina Surf ECNL RL B13,South Carolina Surf ECNL RL B13,B2013,Southeast,ECNL RL Boys,2025-26
113292,1689,South Carolina United ECNL RL B13,South Carolina United ECNL RL B13,B2013,Southeast,ECNL RL Boys,2025-26
118018,3407,United Futbol Academy ECNL RL B13,United Futbol Academy ECNL RL B13,B2013,Southeast,ECNL RL Boys,2025-26
47440,16,Beach FC (CA) ECNL RL B08/07,Beach FC (CA) ECNL RL B08/07,B2008/2007,Southwest,ECNL RL Boys,2025-26
47204,82,LAFC So Cal ECNL RL B08/07,LAFC So Cal ECNL RL B08/07,B2008/2007,Southwest,ECNL RL Boys,2025-26
46315,61,Legends FC ECNL RL B08/07,Legends FC ECNL RL B08/07,B2008/2007,Southwest,ECNL RL Boys,2025-26
47483,86,SDSC Surf ECNL RL B08/07,SDSC Surf ECNL RL B08/07,B2008/2007,Southwest,ECNL RL Boys,2025-26
60058,16,Beach FC (CA) ECNL RL B09,Beach FC (CA) ECNL RL B09,B2009,Southwest,ECNL RL Boys,2025-26
59871,82,LAFC So Cal ECNL RL B09,LAFC So Cal ECNL RL B09,B2009,Southwest,ECNL RL Boys,2025-26
59685,61,Legends FC ECNL RL B09,Legends FC ECNL RL B09,B2009,Southwest,ECNL RL Boys,2025-26
81755,186,Pateadores NB ECNL RL B09,Pateadores NB ECNL RL B09,B2009,Southwest,ECNL RL Boys,2025-26
81465,87,San Diego Surf ECNL RL B09 Blue,San Diego Surf ECNL RL B09 Blue,B2009,Southwest,ECNL RL Boys,2025-26
60895,87,San Diego Surf ECNL RL B09 White,San Diego Surf ECNL RL B09 White,B2009,Southwest,ECNL RL Boys,2025-26
21850,96,Slammers FC Maroon ECNL RL B09,Slammers FC Maroon ECNL RL B09,B2009,Southwest,ECNL RL Boys,2025-26
60061,16,Beach FC (CA) ECNL RL B10,Beach FC (CA) ECNL RL B10,B2010,Southwest,ECNL RL Boys,2025-26
60732,82,LAFC So Cal ECNL RL B10,LAFC So Cal ECNL RL B10,B2010,Southwest,ECNL RL Boys,2025-26
59683,61,Legends FC ECNL RL B10,Legends FC ECNL RL B10,B2010,Southwest,ECNL RL Boys,2025-26
68760,86,SDSC Surf ECNL RL B10,SDSC Surf ECNL RL B10,B2010,Southwest,ECNL RL Boys,2025-26
81466,87,San Diego Surf ECNL RL B10 Blue,San Diego Surf ECNL RL B10 Blue,B2010,Southwest,ECNL RL Boys,2025-26
65709,96,Slammers FC Maroon ECNL RL B10,Slammers FC Maroon ECNL RL B10,B2010,Southwest,ECNL RL Boys,2025-26
61047,113,West Coast FC ECNL RL B10,West Coast FC ECNL RL B10,B2010,Southwest,ECNL RL Boys,2025-26
60429,16,Beach FC (CA) ECNL RL B11,Beach FC (CA) ECNL RL B11,B2011,Southwest,ECNL RL Boys,2025-26
60734,82,LAFC So Cal ECNL RL B11,LAFC So Cal ECNL RL B11,B2011,Southwest,ECNL RL Boys,2025-26
80520,57,LV Heat Surf ECNL RL B11,LV Heat Surf ECNL RL B11,B2011,Southwest,ECNL RL Boys,2025-26
81618,186,Pateadores ECNL RL B11,Pateadores ECNL RL B11,B2011,Southwest,ECNL RL Boys,2025-26
94966,300,Rebels SC ECNL RL B11,Rebels SC ECNL RL B11,B2011,Southwest,ECNL RL Boys,2025-26
81469,87,San Diego Surf ECNL RL B11 Blue,San Diego Surf ECNL RL B11 Blue,B2011,Southwest,ECNL RL Boys,2025-26
91204,113,West Coast FC ECNL RL B11 SW,West Coast FC ECNL RL B11 SW,B2011,Southwest,ECNL RL Boys,2025-26
94859,16,Beach FC (CA) ECNL RL B12,Beach FC (CA) ECNL RL B12,B2012,Southwest,ECNL RL Boys,2025-26
95396,61,Legends FC ECNL RL B12,Legends FC ECNL RL B12,B2012,Southwest,ECNL RL Boys,2025-26
95412,61,Legends FC ECNL RL B12 2,Legends FC ECNL RL B12 2,B2012,Southwest,ECNL RL Boys,2025-26
94965,300,Rebels SC ECNL RL B12,Rebels SC ECNL RL B12,B2012,Southwest,ECNL RL Boys,2025-26
94886,96,Slammers FC White ECNL RL B12,Slammers FC White ECNL RL B12,B2012,Southwest,ECNL RL Boys,2025-26
111334,16,Beach FC (CA) ECNL RL B13,Beach FC (CA) ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
57121,41,Eagles SC ECNL RL B13,Eagles SC ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
82149,82,LAFC So Cal ECNL RL B13,LAFC So Cal ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
110875,57,LV Heat Surf ECNL RL B13,LV Heat Surf ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
113522,61,Legends FC - ECNL RL 2 B13,Legends FC - ECNL RL 2 B13,B2013,Southwest,ECNL RL Boys,2025-26
66057,61,Legends FC ECNL RL B13,Legends FC ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
104672,186,Pateadores ECNL RL B13,Pateadores ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
107592,186,Pateadores NB ECNL RL B13,Pateadores NB ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
113765,300,Rebels SC ECNL RL B13,Rebels SC ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
78751,86,SDSC Surf ECNL RL B13,SDSC Surf ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
94959,96,SLAMMERS FC White ECNL RL B13,SLAMMERS FC White ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
105080,87,San Diego Surf ECNL RL B13 Blue,San Diego Surf ECNL RL B13 Blue,B2013,Southwest,ECNL RL Boys,2025-26
105079,87,San Diego Surf ECNL RL B13 White,San Diego Surf ECNL RL B13 White,B2013,Southwest,ECNL RL Boys,2025-26
94958,96,Slammers FC Maroon ECNL RL B13,Slammers FC Maroon ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
81819,13,Sporting CA USA ECNL RL B13,Sporting CA USA ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
67217,113,West Coast FC ECNL RL B13,West Coast FC ECNL RL B13,B2013,Southwest,ECNL RL Boys,2025-26
81205,4068,Avanti SA ECNL RL B08/07,Avanti SA ECNL RL B08/07,B2008/2007,Texas,ECNL RL Boys,2025-26
57754,37,Dallas Texans RL B08/07,Dallas Texans RL B08/07,B2008/2007,Texas,ECNL RL Boys,2025-26
69591,47,FC Dallas ECNL RL B08/07,FC Dallas ECNL RL B08/07,B2008/2007,Texas,ECNL RL Boys,2025-26
81206,4068,Avanti SA ECNL RL B09,Avanti SA ECNL RL B09,B2009,Texas,ECNL RL Boys,2025-26
69593,47,FC Dallas ECNL RL B09,FC Dallas ECNL RL B09,B2009,Texas,ECNL RL Boys,2025-26
68858,3234,FC Westlake ECNL RL B09,FC Westlake ECNL RL B09,B2009,Texas,ECNL RL Boys,2025-26
50721,3433,HOUSTONIANS FC ECNL RL B09,HOUSTONIANS FC ECNL RL B09,B2009,Texas,ECNL RL Boys,2025-26
58624,2258,HTX N ECNL RL B09,HTX N ECNL RL B09,B2009,Texas,ECNL RL Boys,2025-26
95199,4304,SAFC Red ECNL RL B09,SAFC Red ECNL RL B09,B2009,Texas,ECNL RL Boys,2025-26
81207,4068,Avanti SA ECNL RL B10,Avanti SA ECNL RL B10,B2010,Texas,ECNL RL Boys,2025-26
112677,1771,BVBIA ECNL RL B10,BVBIA ECNL RL B10,B2010,Texas,ECNL RL Boys,2025-26
68857,3234,FC Westlake ECNL RL B10,FC Westlake ECNL RL B10,B2010,Texas,ECNL RL Boys,2025-26
50713,3433,HOUSTONIANS FC ECNL RL B10,HOUSTONIANS FC ECNL RL B10,B2010,Texas,ECNL RL Boys,2025-26
68821,2258,HTX N ECNL RL B10,HTX N ECNL RL B10,B2010,Texas,ECNL RL Boys,2025-26
80327,2258,HTX S ECNL RL B10,HTX S ECNL RL B10,B2010,Texas,ECNL RL Boys,2025-26
81910,10,Albion Hurricanes FC ECNL RL B11,Albion Hurricanes FC ECNL RL B11,B2011,Texas,ECNL RL Boys,2025-26
81208,4068,Avanti SA ECNL RL B11,Avanti SA ECNL RL B11,B2011,Texas,ECNL RL Boys,2025-26
79540,25,CHALLENGE UNITED ECNL RL B11,CHALLENGE UNITED ECNL RL B11,B2011,Texas,ECNL RL Boys,2025-26
50719,3433,HOUSTONIANS FC ECNL RL B11,HOUSTONIANS FC ECNL RL B11,B2011,Texas,ECNL RL Boys,2025-26
80773,2133,OK Energy FC ECNL RL B11,OK Energy FC ECNL RL B11,B2011,Texas,ECNL RL Boys,2025-26
80407,1772,RISE SC ECNL Navy RL B11,RISE SC ECNL Navy RL B11,B2011,Texas,ECNL RL Boys,2025-26
57175,10,Albion Hurricanes FC ECNL RL B12,Albion Hurricanes FC ECNL RL B12,B2012,Texas,ECNL RL Boys,2025-26
91314,25,CHALLENGE UNITED ECNL RL B12,CHALLENGE UNITED ECNL RL B12,B2012,Texas,ECNL RL Boys,2025-26
94513,35,DKSC ECNL RL B12,DKSC ECNL RL B12,B2012,Texas,ECNL RL Boys,2025-26
55701,3433,HOUSTONIANS FC ECNL RL B12,HOUSTONIANS FC ECNL RL B12,B2012,Texas,ECNL RL Boys,2025-26
92540,2258,HTX S ECNL RL B12,HTX S ECNL RL B12,B2012,Texas,ECNL RL Boys,2025-26
94442,2133,OK Energy FC ECNL RL B12,OK Energy FC ECNL RL B12,B2012,Texas,ECNL RL Boys,2025-26
69770,10,Albion Hurricanes FC ECNL RL B13,Albion Hurricanes FC ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
70304,4068,Avanti SA ECNL RL B13,Avanti SA ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
112676,1771,BVBIA ECNL RL B13,BVBIA ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
108527,25,CHALLENGE UNITED ECNL RL B13,CHALLENGE UNITED ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
114024,35,DKSC ECNL RL B13,DKSC ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
114454,37,Dallas Texans ECNL RL B13,Dallas Texans ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
96481,47,FC Dallas ECNL RL B13,FC Dallas ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
113829,3234,FC Westlake ECNL RL B13,FC Westlake ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
110028,3433,HOUSTONIANS FC ECNL RL B13,HOUSTONIANS FC ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
111933,2258,HTX N ECNL RL B13,HTX N ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
111934,2258,HTX S ECNL RL B13,HTX S ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
114705,62,Lonestar Soccer Club ECNL RL B13,Lonestar Soccer Club ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
80820,2133,OK Energy FC ECNL RL B13,OK Energy FC ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
49853,2134,Oklahoma Celtic ECNL RL B13,Oklahoma Celtic ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
95937,1772,RISE SC ECNL Navy RL B13,RISE SC ECNL Navy RL B13,B2013,Texas,ECNL RL Boys,2025-26
95938,1772,RISE SC ECNL White RL B13,RISE SC ECNL White RL B13,B2013,Texas,ECNL RL Boys,2025-26
112171,4304,SAFC Black ECNL RL B13,SAFC Black ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
111246,4304,SAFC Red ECNL RL B13,SAFC Red ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
70751,101,SOLAR SC ECNL RL B13,SOLAR SC ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
114687,2519,San Antonio City SC ECNL RL B13,San Antonio City SC ECNL RL B13,B2013,Texas,ECNL RL Boys,2025-26
117115,4803,BOREAL FC ECNL RL B2008/07,BOREAL FC ECNL RL B2008/07,B2008/2007,Twin Cities,ECNL RL Boys,2025-26
111570,4817,North Star FC ECNL RL B08/07,North Star FC ECNL RL B08/07,B2008/2007,Twin Cities,ECNL RL Boys,2025-26
119322,4149,EPSC ECNL RL B09,EPSC ECNL RL B09,B2009,Twin Cities,ECNL RL Boys,2025-26
119452,4716,Keliix-Intra SC - ECNL RL B2009,Keliix-Intra SC -,B2009,Twin Cities,ECNL RL Boys,2025-26
119457,4716,Keliix-Intra SC - ECNL RL B2010,Keliix-Intra SC -,B2010,Twin Cities,ECNL RL Boys,2025-26
119251,4137,North Suburban ECNL RL B10,North Suburban ECNL RL B10,B2010,Twin Cities,ECNL RL Boys,2025-26
119074,4812,Fusion Soccer Club ECNL RL B11,Fusion Soccer Club ECNL RL B11,B2011,Twin Cities,ECNL RL Boys,2025-26
119471,4143,Minneapolis United SC ECNL RL B11,Minneapolis United SC ECNL RL B11,B2011,Twin Cities,ECNL RL Boys,2025-26
119462,4716,Keliix-Intra SC ECNL RL B2012,Keliix-Intra SC,B2012,Twin Cities,ECNL RL Boys,2025-26
119250,4137,North Suburban ECNL RL B12,North Suburban ECNL RL B12,B2012,Twin Cities,ECNL RL Boys,2025-26
119319,4149,EPSC ECNL RL B13,EPSC ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
119142,4132,Edina Soccer Club ECNL RL B13,Edina Soccer Club ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
119073,4812,Fusion Soccer Club ECNL RL B13,Fusion Soccer Club ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
75588,4716,Keliix-Intra SC ECNL RL B2013,Keliix-Intra SC,B2013,Twin Cities,ECNL RL Boys,2025-26
119437,4825,Minnesota Rush ECNL RL B13,Minnesota Rush ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
119063,4137,North Suburban ECNL RL B13,North Suburban ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
119337,4105,Prior Lake SC ECNL RL B13,Prior Lake SC ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
119271,4136,Salvo SC ECNL RL B13,Salvo SC ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
119446,4506,Shakopee Soccer Association ECNL RL B13,Shakopee Soccer Association ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
119127,4827,Wave SC ECNL RL B13,Wave SC ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
119294,3732,Western Wisconsin Soccer ECNL RL B13,Western Wisconsin Soccer ECNL RL B13,B2013,Twin Cities,ECNL RL Boys,2025-26
82228,525,Arlington Soccer ECNL RL B08/07,Arlington Soccer ECNL RL B08/07,B2008/2007,Virginia,ECNL RL Boys,2025-26
48213,629,PWSI Courage ECNL RL B08/07,PWSI Courage ECNL RL B08/07,B2008/2007,Virginia,ECNL RL Boys,2025-26
48076,1288,Great Falls Reston Soccer Club ECNL RL B09,Great Falls Reston Soccer Club ECNL RL B09,B2009,Virginia,ECNL RL Boys,2025-26
47971,417,Richmond United Blue ECNL RL B09,Richmond United Blue ECNL RL B09,B2009,Virginia,ECNL RL Boys,2025-26
48229,629,PWSI Courage ECNL RL B10,PWSI Courage ECNL RL B10,B2010,Virginia,ECNL RL Boys,2025-26
47979,3176,Villarreal VA ECNL RL B10,Villarreal VA ECNL RL B10,B2010,Virginia,ECNL RL Boys,2025-26
81810,629,PWSI Courage ECNL RL B11,PWSI Courage ECNL RL B11,B2011,Virginia,ECNL RL Boys,2025-26
59669,417,Richmond United Blue ECNL RL B11,Richmond United Blue ECNL RL B11,B2011,Virginia,ECNL RL Boys,2025-26
94721,4083,VA Reign FC ECNL RL B12,VA Reign FC ECNL RL B12,B2012,Virginia,ECNL RL Boys,2025-26
93365,4055,Virginia United ECNL RL B12,Virginia United ECNL RL B12,B2012,Virginia,ECNL RL Boys,2025-26
115422,525,Arlington Soccer ECNL RL B13,Arlington Soccer ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
113170,357,BRYC Academy ECNL RL B13,BRYC Academy ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
112505,628,Beach FC (VA) ECNL RL B13,Beach FC (VA) ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
112343,4295,DCSC ECNL RL B13,DCSC ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
115813,1288,Great Falls Reston Soccer Club ECNL RL B13,Great Falls Reston Soccer Club ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
112507,611,Herndon ECNL RL B13,Herndon ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
113139,448,LMVSC ECNL RL B13,LMVSC ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
70124,629,PWSI Courage ECNL RL B13,PWSI Courage ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
115039,417,Richmond United Blue ECNL RL B13,Richmond United Blue ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
115048,417,Richmond United Orange ECNL RL B13,Richmond United Orange ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
114626,417,Richmond United Red ECNL RL B13,Richmond United Red ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
114671,1885,SOCA Elite ECNL RL B13,SOCA Elite ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
114081,636,Stafford Revolution ECNL RL B13,Stafford Revolution ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
116972,4083,VA Reign FC ECNL RL B13,VA Reign FC ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
82065,412,VSA ECNL RL B13,VSA ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
112288,528,Vienna Youth Soccer ECNL RL B13,Vienna Youth Soccer ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
114746,3176,Villarreal VA ECNL RL B13,Villarreal VA ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
113518,4055,Virginia United ECNL RL B13,Virginia United ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
78014,4013,Virginia Valor FC ECNL RL B13,Virginia Valor FC ECNL RL B13,B2013,Virginia,ECNL RL Boys,2025-26
