league,event_id,club,gotsport_url
NISL NPL (Chicago),49634,Raiders FC,https://system.gotsport.com/org_event/events/49634/clubs/7859
NISL NPL (Chicago),49634,Rayados Soccer Academy,https://system.gotsport.com/org_event/events/49634/clubs/12443
NISL NPL (Chicago),49634,Roadrunners SC,https://system.gotsport.com/org_event/events/49634/clubs/5291
NISL NPL (Chicago),49634,Roma F.C.,https://system.gotsport.com/org_event/events/49634/clubs/5295
NISL NPL (Chicago),49634,SC Hammers,https://system.gotsport.com/org_event/events/49634/clubs/26229
NISL NPL (Chicago),49634,Schwaben A.C.,https://system.gotsport.com/org_event/events/49634/clubs/5296
NISL NPL (Chicago),49634,Sockers FC,https://system.gotsport.com/org_event/events/49634/clubs/5129
NISL NPL (Chicago),49634,South Suburban,https://system.gotsport.com/org_event/events/49634/clubs/5301
NISL NPL (Chicago),49634,Strikers Fox Valley,https://system.gotsport.com/org_event/events/49634/clubs/5304
NISL NPL (Chicago),49634,Team Elmhurst SC,https://system.gotsport.com/org_event/events/49634/clubs/7864
NISL NPL (Chicago),49634,Trebol F.C.,https://system.gotsport.com/org_event/events/49634/clubs/24029
NISL NPL (Chicago),49634,TST,https://system.gotsport.com/org_event/events/49634/clubs/26230
NISL NPL (Chicago),49634,Wheaton United SC,https://system.gotsport.com/org_event/events/49634/clubs/5315
NISL NPL (Chicago),49634,Wilmette Wings SC,https://system.gotsport.com/org_event/events/49634/clubs/7866
NISL NPL (Chicago),49634,Windy City FC,https://system.gotsport.com/org_event/events/49634/clubs/19073
CPSL NPL (Chesapeake),52692,Academia de Glen Burnie Soccer Club,https://system.gotsport.com/org_event/events/52692/clubs/19022
CPSL NPL (Chesapeake),52692,Brit-Am Soccer Academy,https://system.gotsport.com/org_event/events/52692/clubs/29521
CPSL NPL (Chesapeake),52692,Bury City FC,https://system.gotsport.com/org_event/events/52692/clubs/4991
CPSL NPL (Chesapeake),52692,Cecil Soccer League,https://system.gotsport.com/org_event/events/52692/clubs/5041
CPSL NPL (Chesapeake),52692,Cheverly Soccer Club,https://system.gotsport.com/org_event/events/52692/clubs/27330
CPSL NPL (Chesapeake),52692,City SC Frederick,https://system.gotsport.com/org_event/events/52692/clubs/12436
CPSL NPL (Chesapeake),52692,DC Soccer Club,https://system.gotsport.com/org_event/events/52692/clubs/5000
CPSL NPL (Chesapeake),52692,DC Soccer Federation,https://system.gotsport.com/org_event/events/52692/clubs/30810
CPSL NPL (Chesapeake),52692,FC Ellicott City,https://system.gotsport.com/org_event/events/52692/clubs/4941
CPSL NPL (Chesapeake),52692,Potomac Soccer Association,https://system.gotsport.com/org_event/events/52692/clubs/4985
CPSL NPL (Chesapeake),52692,Project 90 Training,https://system.gotsport.com/org_event/events/52692/clubs/34061
CPSL NPL (Chesapeake),52692,Rockville Soccer Club,https://system.gotsport.com/org_event/events/52692/clubs/4989
CPSL NPL (Chesapeake),43268,Annapolis Select Futbol Club,https://system.gotsport.com/org_event/events/43268/clubs/27082
CPSL NPL (Chesapeake),43268,Baltimore Celtic Soccer Club,https://system.gotsport.com/org_event/events/43268/clubs/3708
CPSL NPL (Chesapeake),43268,Dribbling United Soccer Club,https://system.gotsport.com/org_event/events/43268/clubs/29590
CPSL NPL (Chesapeake),43268,Elite Football Club,https://system.gotsport.com/org_event/events/43268/clubs/19540
CPSL NPL (Chesapeake),43268,FC USA Soccer Club,https://system.gotsport.com/org_event/events/43268/clubs/4944
CPSL NPL (Chesapeake),43268,Global Education Sports Partners (GESP),https://system.gotsport.com/org_event/events/43268/clubs/30242
CPSL NPL (Chesapeake),43268,LM Football Club,https://system.gotsport.com/org_event/events/43268/clubs/31380
CPSL NPL (Chesapeake),43268,Lutherville Timonium Soccer Club,https://system.gotsport.com/org_event/events/43268/clubs/4963
CPSL NPL (Chesapeake),43268,Maryland Rush,https://system.gotsport.com/org_event/events/43268/clubs/5047
CPSL NPL (Chesapeake),43268,Maryland United Football Club,https://system.gotsport.com/org_event/events/43268/clubs/4968
CPSL NPL (Chesapeake),43268,"Mount Washington Soccer Club, Inc.",https://system.gotsport.com/org_event/events/43268/clubs/25743
CPSL NPL (Chesapeake),43268,Old Line Football Club,https://system.gotsport.com/org_event/events/43268/clubs/4979
CPSL NPL (Chesapeake),43268,Olney Boys and Girls Club Community Sports Association,https://system.gotsport.com/org_event/events/43268/clubs/4980
CPSL NPL (Chesapeake),43268,Prospect FC,https://system.gotsport.com/org_event/events/43268/clubs/35553
CPSL NPL (Chesapeake),43268,The Player Progression Academy,https://system.gotsport.com/org_event/events/43268/clubs/5004
CPSL NPL (Chesapeake),43268,Top Level Futbol,https://system.gotsport.com/org_event/events/43268/clubs/29673
CPSL NPL (Chesapeake),43268,Village Club Football,https://system.gotsport.com/org_event/events/43268/clubs/32865
Mid-Atlantic Premier,45036,Brentwood SC (LIJSL),https://system.gotsport.com/org_event/events/45036/clubs/9111
Mid-Atlantic Premier,45036,Cherry Hill FC,https://system.gotsport.com/org_event/events/45036/clubs/8047
Mid-Atlantic Premier,45036,Cohansey SC,https://system.gotsport.com/org_event/events/45036/clubs/11330
Mid-Atlantic Premier,45036,Community SC,https://system.gotsport.com/org_event/events/45036/clubs/10379
Mid-Atlantic Premier,45036,Complete Athlete Training,https://system.gotsport.com/org_event/events/45036/clubs/25542
Mid-Atlantic Premier,45036,Den of Lions,https://system.gotsport.com/org_event/events/45036/clubs/8046
Mid-Atlantic Premier,45036,East Coast Surf,https://system.gotsport.com/org_event/events/45036/clubs/8524
Mid-Atlantic Premier,45036,East Hanover Soccer Club,https://system.gotsport.com/org_event/events/45036/clubs/18629
Mid-Atlantic Premier,45036,Empire State Youth Soccer Club,https://system.gotsport.com/org_event/events/45036/clubs/4327
Mid-Atlantic Premier,45036,FC Dutchmen,https://system.gotsport.com/org_event/events/45036/clubs/7220
Mid-Atlantic Premier,45036,FC Europa,https://system.gotsport.com/org_event/events/45036/clubs/4668
Mid-Atlantic Premier,45036,FC Neshanic,https://system.gotsport.com/org_event/events/45036/clubs/18943
Mid-Atlantic Premier,45036,FMFooty,https://system.gotsport.com/org_event/events/45036/clubs/27913
Mid-Atlantic Premier,45036,Fox Soccer Academy Premier,https://system.gotsport.com/org_event/events/45036/clubs/8541
Mid-Atlantic Premier,45036,Franklin Township SC,https://system.gotsport.com/org_event/events/45036/clubs/8421
Mid-Atlantic Premier,45036,Giuseppe Rossi Academy,https://system.gotsport.com/org_event/events/45036/clubs/35550
Mid-Atlantic Premier,45036,Hulmeville SC,https://system.gotsport.com/org_event/events/45036/clubs/4534
Mid-Atlantic Premier,45036,Huntingdon Valley AA,https://system.gotsport.com/org_event/events/45036/clubs/4335
Mid-Atlantic Premier,45036,Huntington Inter FC,https://system.gotsport.com/org_event/events/45036/clubs/8550
Mid-Atlantic Premier,45036,Ironbound SC,https://system.gotsport.com/org_event/events/45036/clubs/8029
Mid-Atlantic Premier,45036,Javier Velasco Soccer Academy (JVSA),https://system.gotsport.com/org_event/events/45036/clubs/14055
Mid-Atlantic Premier,45036,Jersey Elite Soccer Academy,https://system.gotsport.com/org_event/events/45036/clubs/34400
Mid-Atlantic Premier,45036,Kearny Football Club,https://system.gotsport.com/org_event/events/45036/clubs/18646
Mid-Atlantic Premier,45036,Manhattan SC,https://system.gotsport.com/org_event/events/45036/clubs/7456
Mid-Atlantic Premier,45036,Maroons Soccer Club,https://system.gotsport.com/org_event/events/45036/clubs/13146
Mid-Atlantic Premier,45036,Match Fit Surf,https://system.gotsport.com/org_event/events/45036/clubs/4087
Mid-Atlantic Premier,45036,Monmouth United Soccer,https://system.gotsport.com/org_event/events/45036/clubs/8377
Mid-Atlantic Premier,45036,Morris Elite SC,https://system.gotsport.com/org_event/events/45036/clubs/18610
Mid-Atlantic Premier,45036,New York Elite Alleycats,https://system.gotsport.com/org_event/events/45036/clubs/7238
Mid-Atlantic Premier,45036,NJ Crush FC,https://system.gotsport.com/org_event/events/45036/clubs/3849
Mid-Atlantic Premier,45036,NJ Santos FC,https://system.gotsport.com/org_event/events/45036/clubs/18449
Mid-Atlantic Premier,45036,NLSA Surf,https://system.gotsport.com/org_event/events/45036/clubs/8019
Mid-Atlantic Premier,45036,North Jersey FC,https://system.gotsport.com/org_event/events/45036/clubs/18464
Mid-Atlantic Premier,45036,Parsippany SC,https://system.gotsport.com/org_event/events/45036/clubs/9567
Mid-Atlantic Premier,45036,Pasco Soccer Club,https://system.gotsport.com/org_event/events/45036/clubs/18665
Mid-Atlantic Premier,45036,Philadelphia SC,https://system.gotsport.com/org_event/events/45036/clubs/3751
Mid-Atlantic Premier,45036,Princeton FC,https://system.gotsport.com/org_event/events/45036/clubs/7982
Mid-Atlantic Premier,45036,Princeton SA,https://system.gotsport.com/org_event/events/45036/clubs/3663
Mid-Atlantic Premier,45036,Quickstrike FC,https://system.gotsport.com/org_event/events/45036/clubs/8603
Mid-Atlantic Premier,45036,Saints FC,https://system.gotsport.com/org_event/events/45036/clubs/7233
Mid-Atlantic Premier,45036,Saratoga-Wilton,https://system.gotsport.com/org_event/events/45036/clubs/7250
Mid-Atlantic Premier,45036,SFL Club,https://system.gotsport.com/org_event/events/45036/clubs/13137
Mid-Atlantic Premier,45036,Smithtown Kickers SC (LIJSL),https://system.gotsport.com/org_event/events/45036/clubs/4302
Mid-Atlantic Premier,45036,SPFSC EP3,https://system.gotsport.com/org_event/events/45036/clubs/31531
Mid-Atlantic Premier,45036,Sporting Club Premier (NJ),https://system.gotsport.com/org_event/events/45036/clubs/4326
Mid-Atlantic Premier,45036,Stateline SC,https://system.gotsport.com/org_event/events/45036/clubs/3845
Mid-Atlantic Premier,45036,Strikers Futbol Academy,https://system.gotsport.com/org_event/events/45036/clubs/13191
Mid-Atlantic Premier,45036,SUSA FC,https://system.gotsport.com/org_event/events/45036/clubs/8622
Mid-Atlantic Premier,45036,Swift Soccer Academy,https://system.gotsport.com/org_event/events/45036/clubs/36704
Mid-Atlantic Premier,45036,United Soccer Group,https://system.gotsport.com/org_event/events/45036/clubs/30194
Mid-Atlantic Premier,45036,WSA,https://system.gotsport.com/org_event/events/45036/clubs/8360
WPL NPL (Washington),44844,90+ Project SC,https://system.gotsport.com/org_event/events/44844/clubs/9522
WPL NPL (Washington),44844,AC Pacifico,https://system.gotsport.com/org_event/events/44844/clubs/34071
WPL NPL (Washington),44844,Basin Sounders,https://system.gotsport.com/org_event/events/44844/clubs/19351
WPL NPL (Washington),44844,BVB IA WA - Eastside,https://system.gotsport.com/org_event/events/44844/clubs/18612
WPL NPL (Washington),44844,BVBIA WA - Seattle,https://system.gotsport.com/org_event/events/44844/clubs/13318
WPL NPL (Washington),44844,Cascade Premier Soccer Club,https://system.gotsport.com/org_event/events/44844/clubs/13305
WPL NPL (Washington),44844,Central Washington Sounders,https://system.gotsport.com/org_event/events/44844/clubs/9055
WPL NPL (Washington),44844,Chuckanut Tide FC,https://system.gotsport.com/org_event/events/44844/clubs/33992
WPL NPL (Washington),44844,CYSA Timber Barons,https://system.gotsport.com/org_event/events/44844/clubs/24626
WPL NPL (Washington),44844,Dragons FC,https://system.gotsport.com/org_event/events/44844/clubs/13311
WPL NPL (Washington),44844,Eagleclaw Football Club,https://system.gotsport.com/org_event/events/44844/clubs/13309
WPL NPL (Washington),44844,Emerald City FC,https://system.gotsport.com/org_event/events/44844/clubs/13301
WPL NPL (Washington),44844,Everett Youth Soccer Club,https://system.gotsport.com/org_event/events/44844/clubs/13345
WPL NPL (Washington),44844,Evergreen United FC,https://system.gotsport.com/org_event/events/44844/clubs/25665
WPL NPL (Washington),44844,FC Edmonds,https://system.gotsport.com/org_event/events/44844/clubs/13310
WPL NPL (Washington),44844,FC Salmon Creek,https://system.gotsport.com/org_event/events/44844/clubs/24622
WPL NPL (Washington),44844,Gala FC,https://system.gotsport.com/org_event/events/44844/clubs/13303
WPL NPL (Washington),44844,Granite Falls YSC,https://system.gotsport.com/org_event/events/44844/clubs/24616
WPL NPL (Washington),44844,Hermiston FC,https://system.gotsport.com/org_event/events/44844/clubs/9061
WPL NPL (Washington),44844,Highline Premier FC,https://system.gotsport.com/org_event/events/44844/clubs/13300
WPL NPL (Washington),44844,J&S Futbol Academy,https://system.gotsport.com/org_event/events/44844/clubs/20056
WPL NPL (Washington),44844,Kittitas Valley Junior Soccer Association,https://system.gotsport.com/org_event/events/44844/clubs/9554
WPL NPL (Washington),44844,Lake Washington Premier Football Club,https://system.gotsport.com/org_event/events/44844/clubs/13322
WPL NPL (Washington),44844,LT Delfines FC,https://system.gotsport.com/org_event/events/44844/clubs/13329
WPL NPL (Washington),44844,Mt. Rainier Futbol Club,https://system.gotsport.com/org_event/events/44844/clubs/13313
WPL NPL (Washington),44844,Mukilteo Youth SC,https://system.gotsport.com/org_event/events/44844/clubs/24587
WPL NPL (Washington),44844,NCW United FC,https://system.gotsport.com/org_event/events/44844/clubs/32137
WPL NPL (Washington),44844,Nido Aguila Seattle,https://system.gotsport.com/org_event/events/44844/clubs/19267
WPL NPL (Washington),44844,North County Alliance Football Club,https://system.gotsport.com/org_event/events/44844/clubs/13304
WPL NPL (Washington),44844,North Kitsap Soccer Club,https://system.gotsport.com/org_event/events/44844/clubs/13315
WPL NPL (Washington),44844,NPSA,https://system.gotsport.com/org_event/events/44844/clubs/13312
WPL NPL (Washington),44844,Pacific FC Washington,https://system.gotsport.com/org_event/events/44844/clubs/9454
WPL NPL (Washington),44844,Puget Sound Soccer Club,https://system.gotsport.com/org_event/events/44844/clubs/13320
WPL NPL (Washington),44844,PUMAS-UNAM Filial Seattle,https://system.gotsport.com/org_event/events/44844/clubs/13341
WPL NPL (Washington),44844,Rayados Soccer Academy Northwest,https://system.gotsport.com/org_event/events/44844/clubs/33444
WPL NPL (Washington),44844,Seattle Celtic,https://system.gotsport.com/org_event/events/44844/clubs/13306
WPL NPL (Washington),44844,Sequim Junior Soccer Club,https://system.gotsport.com/org_event/events/44844/clubs/18508
WPL NPL (Washington),44844,Skagit Premier Football Club,https://system.gotsport.com/org_event/events/44844/clubs/30559
WPL NPL (Washington),44844,Sparta Tacoma,https://system.gotsport.com/org_event/events/44844/clubs/13321
WPL NPL (Washington),44844,Spokane Shadow,https://system.gotsport.com/org_event/events/44844/clubs/8066
WPL NPL (Washington),44844,Steel United Washington,https://system.gotsport.com/org_event/events/44844/clubs/13308
WPL NPL (Washington),44844,TC United,https://system.gotsport.com/org_event/events/44844/clubs/13316
WPL NPL (Washington),44844,Three Rivers Soccer Club,https://system.gotsport.com/org_event/events/44844/clubs/9068
